"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_9/src/main/java/RedirectServlet.java:14:25:14:54""]].","/code_row_9/src/main/java/RedirectServlet.java","16","35","16","40"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:27:21:27:23""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:41:9:41:37""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///code_row_36/src/main/java/UnzipArchive.java:43:58:43:64""]].","/code_row_36/src/main/java/UnzipArchive.java","22","68","22","82"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:15:23:15:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","22","14","22","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:15:23:15:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","22","32","22","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_49/src/main/java/ImageServlet_1.java:15:23:15:50""]].","/code_row_49/src/main/java/ImageServlet_1.java","28","55","28","58"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:16:27:16:47""]].","/code_row_74/src/main/java/ImageServlet.java","23","14","23","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:16:27:16:47""]].","/code_row_74/src/main/java/ImageServlet.java","23","32","23","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///code_row_74/src/main/java/ImageServlet.java:16:27:16:47""]].","/code_row_74/src/main/java/ImageServlet.java","34","55","34","58"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_41/src/main/java/PingDecorator_1.java","14","57","14","74"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/code_row_87/src/main/java/PingDecorator.java","27","57","27","74"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///code_row_69/src/main/java/PingController.java:13:24:13:47""]].","/code_row_69/src/main/java/PingController.java","14","60","14","65"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_102/src/main/java/NameFieldApplication.java:20:26:20:65""]].","/code_row_102/src/main/java/NameFieldApplication.java","21","20","21","82"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///code_row_68/src/main/java/HttpHelloPage.java:7:27:7:58""]].","/code_row_68/src/main/java/HttpHelloPage.java","11","21","11","53"
