"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_112/code_row_2/src/main/java/PingServlet_2.java:33:77:33:90""]] can be exposed to an external user.","/syntactic_permutations_112/code_row_2/src/main/java/PingServlet_2.java","33","42","33","90"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_1/src/main/java/UnsubscribeServlet.java:49:64:49:77""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_1/src/main/java/UnsubscribeServlet.java","49","40","49","77"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_65/code_row_1/src/main/java/FileUploadServlet.java:40:77:40:90""]] can be exposed to an external user.","/syntactic_permutations_65/code_row_1/src/main/java/FileUploadServlet.java","40","46","40","90"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_70/code_row_2/src/main/java/FileUploadServlet_4.java:28:67:28:80""]] can be exposed to an external user.","/syntactic_permutations_70/code_row_2/src/main/java/FileUploadServlet_4.java","28","42","28","80"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_71/code_row_1/src/main/java/FileUploadServlet_5.java:36:67:36:81""]] can be exposed to an external user.","/syntactic_permutations_71/code_row_1/src/main/java/FileUploadServlet_5.java","36","42","36","81"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_91/code_row_2/src/main/java/RegisterServlet_1.java:46:99:46:112""]] can be exposed to an external user.","/syntactic_permutations_91/code_row_2/src/main/java/RegisterServlet_1.java","46","78","46","112"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_91/code_row_2/src/main/java/RegisterServlet_1.java:52:123:52:136""]] can be exposed to an external user.","/syntactic_permutations_91/code_row_2/src/main/java/RegisterServlet_1.java","52","82","52","136"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java:13:25:13:54""]].","/syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java","15","35","15","40"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_30/code_row_1/src/main/java/RedirectServlet.java:12:25:12:54""]].","/syntactic_permutations_30/code_row_1/src/main/java/RedirectServlet.java","14","35","14","40"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_32/code_row_2/src/main/java/RedirectServlet_1.java:13:22:13:42""]].","/syntactic_permutations_32/code_row_2/src/main/java/RedirectServlet_1.java","15","35","15","37"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_33/code_row_2/src/main/java/RedirectServlet_3.java:11:22:11:48""]].","/syntactic_permutations_33/code_row_2/src/main/java/RedirectServlet_3.java","13","35","13","37"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_33/code_row_3/src/main/java/RedirectServlet_2.java:13:22:13:48""]].","/syntactic_permutations_33/code_row_3/src/main/java/RedirectServlet_2.java","15","35","15","37"
"HTTP response splitting","Writing user input directly to an HTTP header makes code vulnerable to attack by header splitting.","error","This header depends on a [[""user-provided value""|""relative:///syntactic_permutations_64/code_row_1/src/main/java/PDFUploadServlet_1.java:67:31:67:62""]], which may cause a response-splitting vulnerability.","/syntactic_permutations_64/code_row_1/src/main/java/PDFUploadServlet_1.java","86","55","86","88"
"Query built from user-controlled sources","Building a SQL or Java Persistence query from user-controlled sources is vulnerable to insertion of malicious code by the user.","error","This query depends on a [[""user-provided value""|""relative:///syntactic_permutations_37/code_row_2/src/main/java/LoginPage_5.java:12:27:12:58""]].
This query depends on a [[""user-provided value""|""relative:///syntactic_permutations_37/code_row_2/src/main/java/LoginPage_5.java:13:27:13:58""]].","/syntactic_permutations_37/code_row_2/src/main/java/LoginPage_5.java","24","46","24","48"
"Deserialization of user-controlled data","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///syntactic_permutations_90/code_row_1/src/main/java/PriceCalculatorApplication.java:21:38:21:65""]].","/syntactic_permutations_90/code_row_1/src/main/java/PriceCalculatorApplication.java","23","40","23","57"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java:10:71:10:72""]] that depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java:13:25:13:54""]] may run slow on strings starting with 'example.com' and with many repetitions of 'example.com'.","/syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java","14","31","14","36"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_50/code_row_1/src/main/java/UnzipArchive.java:24:21:24:23""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_50/code_row_1/src/main/java/UnzipArchive.java:35:58:35:65""]].","/syntactic_permutations_50/code_row_1/src/main/java/UnzipArchive.java","19","68","19","82"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java:12:23:12:50""]].","/syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java","15","17","15","20"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java:12:23:12:50""]].","/syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java","15","35","15","38"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java:12:23:12:50""]].","/syntactic_permutations_46/code_row_1/src/main/java/ImageServlet.java","18","80","18","83"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java:13:23:13:50""]].","/syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java","25","63","25","66"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java:13:23:13:50""]].","/syntactic_permutations_46/code_row_2/src/main/java/ImageServlet_3.java","20","14","20","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java:16:23:16:50""]].","/syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java","23","14","23","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java:16:23:16:50""]].","/syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java","23","32","23","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java:16:23:16:50""]].","/syntactic_permutations_46/code_row_3/src/main/java/ImageServlet_2.java","30","38","30","41"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java:15:27:15:47""]].","/syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java","24","14","24","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java:15:27:15:47""]].","/syntactic_permutations_46/code_row_4/src/main/java/ImageServlet_1.java","29","56","29","59"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java:15:27:15:47""]].","/syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java","31","72","31","75"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java:15:27:15:47""]].","/syntactic_permutations_47/code_row_2/src/main/java/ImageServlet_4.java","24","14","24","17"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:28:30:28:69""]].
This path depends on a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:44:65:44:90""]].","/syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java","45","25","45","28"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/syntactic_permutations_110/code_row_5/src/main/java/UserInfo.java","20","49","20","64"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/syntactic_permutations_112/code_row_3/src/main/java/PingDecorator.java","40","47","40","59"
"Building a command line with string concatenation","Using concatenated strings in a command line is vulnerable to malicious insertion of special characters in the strings.","error","Command line is built with string concatenation.","/syntactic_permutations_113/code_row_1/src/main/java/PingDecorator_1.java","28","57","28","74"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///syntactic_permutations_111/code_row_1/src/main/java/PingServlet.java:14:22:14:48""]].","/syntactic_permutations_111/code_row_1/src/main/java/PingServlet.java","29","43","29","55"
"Uncontrolled command line","Using externally controlled strings in a command line is vulnerable to malicious changes in the strings.","error","This command line depends on a [[""user-provided value""|""relative:///syntactic_permutations_111/code_row_2/src/main/java/PingController.java:13:24:13:47""]].","/syntactic_permutations_111/code_row_2/src/main/java/PingController.java","14","53","14","65"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_127/code_row_6/src/main/java/HttpHelloPage.java:11:74:11:97""]].","/syntactic_permutations_127/code_row_6/src/main/java/HttpHelloPage.java","15","22","15","40"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_128/code_row_2/src/main/java/HttpHelloPage_2.java:7:27:7:58""]].","/syntactic_permutations_128/code_row_2/src/main/java/HttpHelloPage_2.java","14","21","14","53"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_143/code_row_2/src/main/java/UnsubscribeApplication.java:30:31:30:56""]].","/syntactic_permutations_143/code_row_2/src/main/java/UnsubscribeApplication.java","35","20","35","69"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:28:30:28:69""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:47:52:47:77""]].","/syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java","47","20","47","83"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:28:30:28:69""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java:50:43:50:68""]].","/syntactic_permutations_66/code_row_2/src/main/java/PdfUploadApplication.java","50","20","50","93"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_1/src/main/java/ApiServlet.java:16:31:16:61""]].","/syntactic_permutations_82/code_row_1/src/main/java/ApiServlet.java","21","44","21","52"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_4/src/main/java/WebAppApplication.java:22:27:22:54""]].","/syntactic_permutations_82/code_row_4/src/main/java/WebAppApplication.java","32","16","32","64"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_5/src/main/java/WebAppApplication_1.java:21:34:21:61""]].","/syntactic_permutations_82/code_row_5/src/main/java/WebAppApplication_1.java","30","20","30","63"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///syntactic_permutations_83/code_row_2/src/main/java/NameExtractorApplication.java:17:35:17:62""]].","/syntactic_permutations_83/code_row_2/src/main/java/NameExtractorApplication.java","18","20","18","69"
