"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_2/src/main/java/UnsubscribeServlet_1.java:52:61:52:74""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_2/src/main/java/UnsubscribeServlet_1.java","52","40","52","74"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_48/code_row_1/src/main/java/ImageServlet_3.java:26:104:26:117""]] can be exposed to an external user.","/syntactic_permutations_48/code_row_1/src/main/java/ImageServlet_3.java","26","78","26","117"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_65/code_row_3/src/main/java/FileUploadServlet_2.java:45:70:45:83""]] can be exposed to an external user.","/syntactic_permutations_65/code_row_3/src/main/java/FileUploadServlet_2.java","45","42","45","83"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_86/code_row_1/src/main/java/MaxTemperatureServlet.java:47:78:47:91""]] can be exposed to an external user.","/syntactic_permutations_86/code_row_1/src/main/java/MaxTemperatureServlet.java","47","78","47","91"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_150/code_row_6/src/main/java/MessageServlet.java:15:31:15:58""]].","/syntactic_permutations_150/code_row_6/src/main/java/MessageServlet.java","15","31","15","58"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java:14:25:14:54""]].","/syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java","16","35","16","40"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_3/src/main/java/RedirectServlet_5.java:11:25:11:54""]].","/syntactic_permutations_29/code_row_3/src/main/java/RedirectServlet_5.java","13","35","13","40"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_30/code_row_1/src/main/java/RedirectHandler_4.java:9:25:9:54""]].","/syntactic_permutations_30/code_row_1/src/main/java/RedirectHandler_4.java","11","35","11","40"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_32/code_row_1/src/main/java/RedirectServlet.java:13:22:13:42""]].","/syntactic_permutations_32/code_row_1/src/main/java/RedirectServlet.java","21","35","21","37"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_32/code_row_2/src/main/java/RedirectServlet_2.java:13:22:13:42""]].","/syntactic_permutations_32/code_row_2/src/main/java/RedirectServlet_2.java","18","31","18","33"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_32/code_row_3/src/main/java/RedirectServlet_1.java:13:22:13:42""]].","/syntactic_permutations_32/code_row_3/src/main/java/RedirectServlet_1.java","25","35","25","37"
"URL redirection from remote source","URL redirection based on unvalidated user-input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_33/code_row_3/src/main/java/RedirectServlet_3.java:13:22:13:48""]].","/syntactic_permutations_33/code_row_3/src/main/java/RedirectServlet_3.java","15","35","15","37"
"Deserialization of user-controlled data","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///syntactic_permutations_88/code_row_1/src/main/java/PriceCalculatorServlet.java:14:30:14:60""]].","/syntactic_permutations_88/code_row_1/src/main/java/PriceCalculatorServlet.java","17","78","17","99"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java:10:57:10:58""]] that depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java:14:25:14:54""]] may run slow on strings starting with 'example.com' and with many repetitions of 'example.com'.","/syntactic_permutations_29/code_row_1/src/main/java/RedirectServlet_4.java","15","31","15","36"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///syntactic_permutations_29/code_row_3/src/main/java/RedirectServlet_5.java:7:57:7:58""]] that depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_3/src/main/java/RedirectServlet_5.java:11:25:11:54""]] may run slow on strings starting with 'example.com' and with many repetitions of 'example.com'.","/syntactic_permutations_29/code_row_3/src/main/java/RedirectServlet_5.java","12","31","12","36"
"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.","error","Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_51/code_row_1/src/main/java/UnzipManager.java:28:41:28:47""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_51/code_row_1/src/main/java/UnzipManager.java:30:41:30:59""]].
Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///syntactic_permutations_51/code_row_1/src/main/java/UnzipManager.java:31:70:31:76""]].","/syntactic_permutations_51/code_row_1/src/main/java/UnzipManager.java","26","46","26","63"
