"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_111/code_row_27/src/main/java/PingServlet_2.java:27:68:27:81""]] can be exposed to an external user.","/syntactic_permutations_111/code_row_27/src/main/java/PingServlet_2.java","14","36","14","41"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_111/code_row_28/src/main/java/PingServlet.java:28:45:28:58""]] can be exposed to an external user.","/syntactic_permutations_111/code_row_28/src/main/java/PingServlet.java","14","36","14","41"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_111/code_row_41/src/main/java/PingServlet_7.java:27:45:27:58""]] can be exposed to an external user.","/syntactic_permutations_111/code_row_41/src/main/java/PingServlet_7.java","14","36","14","41"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_111/code_row_45/src/main/java/PingServlet_3.java:29:45:29:58""]] can be exposed to an external user.","/syntactic_permutations_111/code_row_45/src/main/java/PingServlet_3.java","15","36","15","41"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_141/code_row_13/src/main/java/WebApp_134.java:24:59:24:72""]] can be exposed to an external user.","/syntactic_permutations_141/code_row_13/src/main/java/WebApp_134.java","24","59","24","72"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_141/code_row_2/src/main/java/WebApp_136.java:23:81:23:94""]] can be exposed to an external user.","/syntactic_permutations_141/code_row_2/src/main/java/WebApp_136.java","23","42","23","94"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_141/code_row_29/src/main/java/WebApp_124.java:24:54:24:67""]] can be exposed to an external user.","/syntactic_permutations_141/code_row_29/src/main/java/WebApp_124.java","24","42","24","67"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_141/code_row_3/src/main/java/AppServlet_5.java:26:54:26:67""]] can be exposed to an external user.","/syntactic_permutations_141/code_row_3/src/main/java/AppServlet_5.java","26","42","26","67"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_10/src/main/java/UnsubscribeServlet_8.java:38:66:38:79""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_10/src/main/java/UnsubscribeServlet_8.java","38","42","38","79"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_12/src/main/java/UnsubscribeServlet_30.java:48:73:48:86""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_12/src/main/java/UnsubscribeServlet_30.java","48","42","48","86"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_15/src/main/java/UnsubscribeServlet_29.java:41:66:41:79""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_15/src/main/java/UnsubscribeServlet_29.java","41","42","41","79"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_2/src/main/java/UnsubscribeServlet_28.java:48:66:48:79""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_2/src/main/java/UnsubscribeServlet_28.java","48","42","48","79"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_21/src/main/java/UnsubscribeServlet_4.java:42:66:42:79""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_21/src/main/java/UnsubscribeServlet_4.java","42","42","42","79"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_25/src/main/java/UnsubscribeServlet_24.java:48:66:48:79""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_25/src/main/java/UnsubscribeServlet_24.java","48","42","48","79"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_29/src/main/java/UnsubscribeServlet_10.java:45:66:45:79""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_29/src/main/java/UnsubscribeServlet_10.java","45","42","45","79"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_3/src/main/java/UnsubscribeServlet_27.java:38:63:38:76""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_3/src/main/java/UnsubscribeServlet_27.java","38","42","38","76"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///syntactic_permutations_143/code_row_30/src/main/java/UnsubscribeServlet_17.java:45:66:45:79""]] can be exposed to an external user.","/syntactic_permutations_143/code_row_30/src/main/java/UnsubscribeServlet_17.java","45","42","45","79"
