"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_33.py:5:26:5:28""]].","/code_row_33.py","7","25","7","27"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:3:26:3:32""]].
Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:91:26:91:32""]].","/code_row_64.py","38","29","38","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:3:26:3:32""]].
Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:91:26:91:32""]].","/code_row_64.py","50","29","50","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:3:26:3:32""]].
Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:91:26:91:32""]].","/code_row_64.py","70","29","70","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:3:26:3:32""]].
Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:91:26:91:32""]].","/code_row_64.py","126","29","126","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:3:26:3:32""]].
Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:91:26:91:32""]].","/code_row_64.py","138","29","138","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:3:26:3:32""]].
Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_64.py:91:26:91:32""]].","/code_row_64.py","158","29","158","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_65.py:2:45:2:51""]].","/code_row_65.py","21","29","21","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///code_row_65.py:2:45:2:51""]].","/code_row_65.py","27","29","27","39"
"Use of a broken or weak cryptographic hashing algorithm on sensitive data","Using broken or weak cryptographic hashing algorithms can compromise security.","warning","[[""Sensitive data (password)""|""relative:///code_row_58.py:25:81:25:104""]] is used in a hashing algorithm (MD5) that is insecure for password hashing, since it is not a computationally expensive hash function.","/code_row_58.py","25","81","25","113"
