"File opened with O_CREAT flag but without mode argument","Opening a file with the O_CREAT flag but without mode argument reads arbitrary bytes from the stack.","error","This creates a file without providing a mode argument, which may leak bits from the stack.","/syntactic_permutations_104/code_row_16.c","10","10","10","13"
"File opened with O_CREAT flag but without mode argument","Opening a file with the O_CREAT flag but without mode argument reads arbitrary bytes from the stack.","error","This creates a file without providing a mode argument, which may leak bits from the stack.","/syntactic_permutations_104/code_row_19.c","10","10","10","13"
"File opened with O_CREAT flag but without mode argument","Opening a file with the O_CREAT flag but without mode argument reads arbitrary bytes from the stack.","error","This creates a file without providing a mode argument, which may leak bits from the stack.","/syntactic_permutations_104/code_row_27.c","9","10","9","13"
"File opened with O_CREAT flag but without mode argument","Opening a file with the O_CREAT flag but without mode argument reads arbitrary bytes from the stack.","error","This creates a file without providing a mode argument, which may leak bits from the stack.","/syntactic_permutations_104/code_row_28.c","9","14","9","17"
"File opened with O_CREAT flag but without mode argument","Opening a file with the O_CREAT flag but without mode argument reads arbitrary bytes from the stack.","error","This creates a file without providing a mode argument, which may leak bits from the stack.","/syntactic_permutations_104/code_row_29.c","9","10","9","13"
"Likely overrunning write","Buffer write operations that do not control the length of data written may overflow","error","This 'sscanf string argument' operation requires 51 bytes but the destination is only 50 bytes.","/syntactic_permutations_52/code_row_36.c","45","74","45","81"
"Static array access may cause overflow","Exceeding the size of a static array during write or access operations may result in a buffer overflow.","warning","Potential buffer-overflow: 'salt' has size 8 but 'salt[16]' may be accessed here.","/syntactic_permutations_95/code_row_1.c","14","5","14","21"
"Static array access may cause overflow","Exceeding the size of a static array during write or access operations may result in a buffer overflow.","warning","Potential buffer-overflow: 'salt' has size 8 but 'salt[8]' may be accessed here.","/syntactic_permutations_95/code_row_10.c","18","5","18","21"
"Static array access may cause overflow","Exceeding the size of a static array during write or access operations may result in a buffer overflow.","warning","Potential buffer-overflow: 'salt' has size 8 but 'salt[8]' may be accessed here.","/syntactic_permutations_95/code_row_14.c","14","5","14","21"
"Static array access may cause overflow","Exceeding the size of a static array during write or access operations may result in a buffer overflow.","warning","Potential buffer-overflow: 'salt' has size 8 but 'salt[8]' may be accessed here.","/syntactic_permutations_95/code_row_17.c","15","5","15","21"
"Static array access may cause overflow","Exceeding the size of a static array during write or access operations may result in a buffer overflow.","warning","Potential buffer-overflow: 'salt' has size 8 but 'salt[8]' may be accessed here.","/syntactic_permutations_95/code_row_23.c","16","5","16","18"
"Static array access may cause overflow","Exceeding the size of a static array during write or access operations may result in a buffer overflow.","warning","Potential buffer-overflow: 'salt' has size 8 but 'salt[16]' may be accessed here.","/syntactic_permutations_95/code_row_6.c","16","5","16","21"
"Static array access may cause overflow","Exceeding the size of a static array during write or access operations may result in a buffer overflow.","warning","Potential buffer-overflow: 'salt' has size 8 but 'salt[8]' may be accessed here.","/syntactic_permutations_95/code_row_9.c","17","5","17","21"
"Wrong type of arguments to formatting function","Calling a printf-like function with the wrong type of arguments causes unpredictable behavior.","error","This format specifier for type 'int' does not match the argument type 'char *'.","/syntactic_permutations_88/code_row_12.c","19","57","19","63"
