"Code injection","Interpreting unsanitized user input as code allows a malicious user to perform arbitrary code execution.","error","This code execution depends on a [[""user-provided value""|""relative:///syntactic_permutations_82/code_row_10.py:3:19:3:25""]].","/syntactic_permutations_82/code_row_10.py","13","25","13","31"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_0.py:11:30:11:32""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_0.py","12","16","12","56"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_10.py:16:30:16:30""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_10.py","17","16","17","63"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_11.py:21:30:21:30""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_11.py","23","16","23","49"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_22.py:23:25:23:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_22.py","25","16","25","40"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_28.py:23:26:23:26""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_28.py","25","16","25","46"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_30.py:52:42:52:42""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_30.py","53","16","53","26"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_87/code_row_30.py:59:25:59:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_87/code_row_30.py","63","24","63","40"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_32.py:13:28:13:28""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_32.py","14","20","14","36"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_35.py:12:25:12:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_35.py","13","16","13","40"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_4.py:12:30:12:32""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_4.py","13","16","13","28"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_113/code_row_4.py:25:45:25:45""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_113/code_row_4.py","27","16","27","26"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_57/code_row_6.py:31:25:31:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_57/code_row_6.py","32","16","32","53"
"Information exposure through an exception","Leaking information about an exception, such as messages and stack traces, to an external user can expose implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Stack trace information""|""relative:///syntactic_permutations_84/code_row_7.py:13:25:13:25""]] flows to this location and may be exposed to an external user.","/syntactic_permutations_84/code_row_7.py","14","16","14","40"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_64/code_row_0.py:2:26:2:32""]].","/syntactic_permutations_64/code_row_0.py","21","29","21","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_64/code_row_0.py:2:26:2:32""]].","/syntactic_permutations_64/code_row_0.py","25","29","25","39"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_29/code_row_0.py:2:36:2:42""]].","/syntactic_permutations_29/code_row_0.py","9","25","9","30"
"URL redirection from remote source","URL redirection based on unvalidated user input may cause redirection to malicious web sites.","error","Untrusted URL redirection depends on a [[""user-provided value""|""relative:///syntactic_permutations_33/code_row_0.py:9:11:9:13""]].","/syntactic_permutations_33/code_row_0.py","5","25","5","27"
